unidade;setor_centro_custo;ano;mes;mp_setor_tasy
CHPB;CAC/CHPB/CHB;2024,0;9,0;1,0
CHPB;CAC/CHPB/CHB;2024,0;11,0;26,0
CHPB;CAC/CHPB/CHB;2025,0;1,0;13,0
CHPB;CAC/CHPB/CHB;2025,0;10,0;7,0
CHPB;CAC/CHPB/CHB;2026,0;2,0;1,6666666666666667
CHPB;CAC/CHPB/CHB;2026,0;6,0;4,5
CHPB;LAR INCLUSIVO A/CHPB/CHB;2025,0;1,0;342,0
CHPB;LAR INCLUSIVO A/CHPB/CHB;2025,0;5,0;315,0
CHPB;LAR INCLUSIVO A/CHPB/CHB;2025,0;6,0;300,0
CHPB;LAR INCLUSIVO A/CHPB/CHB;2025,0;9,0;270,0
CHPB;LAR INCLUSIVO A/CHPB/CHB;2026,0;2,0;105,5
CHPB;LAR INCLUSIVO A/CHPB/CHB;2026,0;5,0;20,714285714285715
CHPB;LAR INCLUSIVO B/CHPB/CHB;2024,0;11,0;195,0
CHPB;LAR INCLUSIVO B/CHPB/CHB;2024,0;12,0;407,0
CHPB;LAR INCLUSIVO B/CHPB/CHB;2025,0;1,0;96,25
CHPB;LAR INCLUSIVO B/CHPB/CHB;2025,0;3,0;183,0
CHPB;LAR INCLUSIVO B/CHPB/CHB;2025,0;4,0;310,0
CHPB;LAR INCLUSIVO B/CHPB/CHB;2025,0;5,0;304,0
CHPB;LAR INCLUSIVO B/CHPB/CHB;2026,0;3,0;244,0
CHPB;LAR INCLUSIVO B/CHPB/CHB;2026,0;5,0;23,5
CHPB;UIP-FEMININA/CHPB/CHB;2024,0;7,0;5,214285714285714
CHPB;UIP-FEMININA/CHPB/CHB;2024,0;10,0;329,0
CHPB;UIP-FEMININA/CHPB/CHB;2025,0;1,0;28,375
CHPB;UIP-FEMININA/CHPB/CHB;2025,0;2,0;27,666666666666668
CHPB;UIP-FEMININA/CHPB/CHB;2025,0;3,0;36,54545454545455
CHPB;UIP-FEMININA/CHPB/CHB;2025,0;4,0;18,923076923076923
CHPB;UIP-FEMININA/CHPB/CHB;2025,0;5,0;32,44444444444444
CHPB;UIP-FEMININA/CHPB/CHB;2025,0;6,0;30,363636363636363
CHPB;UIP-FEMININA/CHPB/CHB;2025,0;7,0;48,0
CHPB;UIP-FEMININA/CHPB/CHB;2025,0;8,0;23,714285714285715
CHPB;UIP-FEMININA/CHPB/CHB;2025,0;9,0;32,333333333333336
CHPB;UIP-FEMININA/CHPB/CHB;2025,0;10,0;33,125
CHPB;UIP-FEMININA/CHPB/CHB;2025,0;11,0;86,33333333333333
CHPB;UIP-FEMININA/CHPB/CHB;2025,0;12,0;23,727272727272727
CHPB;UIP-FEMININA/CHPB/CHB;2026,0;1,0;26,875
CHPB;UIP-FEMININA/CHPB/CHB;2026,0;2,0;18,8
CHPB;UIP-FEMININA/CHPB/CHB;2026,0;3,0;27,125
CHPB;UIP-FEMININA/CHPB/CHB;2026,0;4,0;22,142857142857142
CHPB;UIP-FEMININA/CHPB/CHB;2026,0;5,0;29,714285714285715
CHPB;UIP-FEMININA/CHPB/CHB;2026,0;6,0;31,833333333333332
CHPB;UIP-FEMININA/CHPB/CHB;2026,0;7,0;31,5
CHPB;UIP-MASCULINA/CHPB/CHB;2024,0;6,0;5,363636363636363
CHPB;UIP-MASCULINA/CHPB/CHB;2024,0;7,0;27,26923076923077
CHPB;UIP-MASCULINA/CHPB/CHB;2024,0;11,0;440,0
CHPB;UIP-MASCULINA/CHPB/CHB;2025,0;1,0;28,6
CHPB;UIP-MASCULINA/CHPB/CHB;2025,0;2,0;32,125
CHPB;UIP-MASCULINA/CHPB/CHB;2025,0;3,0;27,19047619047619
CHPB;UIP-MASCULINA/CHPB/CHB;2025,0;4,0;27,58823529411765
CHPB;UIP-MASCULINA/CHPB/CHB;2025,0;5,0;29,866666666666667
CHPB;UIP-MASCULINA/CHPB/CHB;2025,0;6,0;25,954545454545453
CHPB;UIP-MASCULINA/CHPB/CHB;2025,0;7,0;35,583333333333336
CHPB;UIP-MASCULINA/CHPB/CHB;2025,0;8,0;34,666666666666664
CHPB;UIP-MASCULINA/CHPB/CHB;2025,0;9,0;49,2
CHPB;UIP-MASCULINA/CHPB/CHB;2025,0;10,0;30,11111111111111
CHPB;UIP-MASCULINA/CHPB/CHB;2025,0;11,0;34,4
CHPB;UIP-MASCULINA/CHPB/CHB;2025,0;12,0;53,5
CHPB;UIP-MASCULINA/CHPB/CHB;2026,0;1,0;23,65
CHPB;UIP-MASCULINA/CHPB/CHB;2026,0;2,0;40,4
CHPB;UIP-MASCULINA/CHPB/CHB;2026,0;3,0;25,77777777777778
CHPB;UIP-MASCULINA/CHPB/CHB;2026,0;4,0;35,0
CHPB;UIP-MASCULINA/CHPB/CHB;2026,0;5,0;33,083333333333336
CHPB;UIP-MASCULINA/CHPB/CHB;2026,0;6,0;25,5
CHPB;UIP-MASCULINA/CHPB/CHB;2026,0;7,0;38,666666666666664
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2024,0;7,0;728,0
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2024,0;9,0;356,0
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025,0;1,0;46,4375
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025,0;2,0;39,8235294117647
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025,0;3,0;41,44444444444444
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025,0;4,0;26,695652173913043
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025,0;5,0;27,863636363636363
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025,0;6,0;32,285714285714285
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025,0;7,0;25,153846153846153
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025,0;8,0;35,4
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025,0;9,0;38,875
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025,0;10,0;40,72222222222222
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025,0;11,0;46,6
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025,0;12,0;33,857142857142854
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2026,0;1,0;39,94444444444444
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2026,0;2,0;33,75
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2026,0;3,0;23,107142857142858
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2026,0;4,0;24,14814814814815
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2026,0;5,0;46,4375
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2026,0;6,0;29,583333333333332
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2026,0;7,0;27,923076923076923
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2023,0;11,0;25,875
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2023,0;12,0;66,3076923076923
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024,0;1,0;33,69230769230769
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024,0;2,0;21,323529411764707
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024,0;3,0;21,513513513513512
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024,0;4,0;22,91111111111111
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024,0;5,0;50,04761904761905
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024,0;6,0;50,15
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024,0;7,0;175,16666666666666
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2023,0;12,0;29,333333333333332
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024,0;1,0;45,25
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024,0;2,0;17,11111111111111
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024,0;3,0;18,833333333333332
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024,0;4,0;14,0
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024,0;5,0;96,0
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024,0;6,0;183,0
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024,0;7,0;37,8
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024,0;8,0;181,0
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024,0;9,0;45,0
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024,0;10,0;53,0
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2025,0;1,0;19,625
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2025,0;2,0;6,0
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2023,0;12,0;226,0
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024,0;1,0;60,0
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024,0;2,0;19,846153846153847
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024,0;3,0;29,7
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024,0;4,0;56,2
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024,0;5,0;55,75
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024,0;6,0;19,5
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024,0;7,0;47,25
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024,0;8,0;128,0
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024,0;9,0;58,5
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024,0;10,0;228,0
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024,0;12,0;61,333333333333336
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2025,0;1,0;34,166666666666664
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2025,0;2,0;6,714285714285714
CSSI;CLINICA MEDICA ALA A;2023,0;10,0;7,6875
CSSI;CLINICA MEDICA ALA A;2023,0;11,0;11,11111111111111
CSSI;CLINICA MEDICA ALA A;2023,0;12,0;10,23076923076923
CSSI;CLINICA MEDICA ALA A;2024,0;1,0;22,285714285714285
CSSI;CLINICA MEDICA ALA A;2024,0;2,0;8,8125
CSSI;CLINICA MEDICA ALA A;2024,0;3,0;13,0
CSSI;CLINICA MEDICA ALA A;2024,0;4,0;17,375
CSSI;CLINICA MEDICA ALA A;2024,0;5,0;5,357142857142857
CSSI;CLINICA MEDICA ALA A;2025,0;8,0;1,8181818181818181
CSSI;CLINICA MEDICA ALA A;2025,0;9,0;2,95
CSSI;CLINICA MEDICA ALA A;2025,0;10,0;5,454545454545454
CSSI;CLINICA MEDICA ALA A;2025,0;11,0;5,166666666666667
CSSI;CLINICA MEDICA ALA A;2025,0;12,0;6,75
CSSI;CLINICA MEDICA ALA A;2026,0;1,0;4,882352941176471
CSSI;CLINICA MEDICA ALA A;2026,0;2,0;6,0
CSSI;CLINICA MEDICA ALA A;2026,0;3,0;3,2857142857142856
CSSI;CLINICA MEDICA ALA A;2026,0;4,0;4,75
CSSI;CLINICA MEDICA ALA A;2026,0;5,0;3,066666666666667
CSSI;CLINICA MEDICA ALA A;2026,0;6,0;3,142857142857143
CSSI;CLINICA MEDICA ALA A;2026,0;7,0;4,933333333333334
CSSI;CLÍNICA MÉDICA ALA B;2023,0;11,0;5,5
CSSI;CLÍNICA MÉDICA ALA B;2024,0;2,0;6,0
CSSI;CLÍNICA MÉDICA ALA B;2024,0;3,0;13,5
CSSI;CLÍNICA MÉDICA ALA B;2024,0;4,0;8,0
CSSI;CLÍNICA MÉDICA ALA B;2024,0;6,0;7,0
CSSI;CLÍNICA MÉDICA ALA B;2024,0;7,0;5,0
CSSI;CLÍNICA MÉDICA ALA B;2024,0;10,0;6,333333333333333
CSSI;CLÍNICA MÉDICA ALA B;2025,0;2,0;4,0
CSSI;CLÍNICA MÉDICA ALA B;2025,0;7,0;3,0
CSSI;CLÍNICA MÉDICA ALA B;2025,0;8,0;2,5714285714285716
CSSI;CLÍNICA MÉDICA ALA B;2025,0;11,0;3,0
CSSI;CLÍNICA MÉDICA ALA B;2025,0;12,0;2,25
CSSI;CLÍNICA MÉDICA ALA B;2026,0;1,0;1,5
CSSI;CLÍNICA MÉDICA ALA B;2026,0;2,0;4,0
CSSI;CLÍNICA MÉDICA ALA B;2026,0;3,0;1,0
CSSI;CLÍNICA MÉDICA ALA B;2026,0;4,0;1,3333333333333333
CSSI;CLÍNICA MÉDICA ALA B;2026,0;5,0;2,6
CSSI;CLÍNICA MÉDICA ALA C;2023,0;9,0;6,166666666666667
CSSI;CLÍNICA MÉDICA ALA C;2023,0;10,0;6,173076923076923
CSSI;CLÍNICA MÉDICA ALA C;2023,0;11,0;5,486111111111111
CSSI;CLÍNICA MÉDICA ALA C;2023,0;12,0;4,666666666666667
CSSI;CLÍNICA MÉDICA ALA C;2024,0;1,0;5,194444444444445
CSSI;CLÍNICA MÉDICA ALA C;2024,0;2,0;4,1375
CSSI;CLÍNICA MÉDICA ALA C;2024,0;3,0;5,041666666666667
CSSI;CLÍNICA MÉDICA ALA C;2024,0;4,0;4,4605263157894735
CSSI;CLÍNICA MÉDICA ALA C;2024,0;5,0;5,384615384615385
CSSI;CLÍNICA MÉDICA ALA C;2024,0;6,0;4,038461538461538
CSSI;CLÍNICA MÉDICA ALA C;2024,0;7,0;5,553191489361702
CSSI;CLÍNICA MÉDICA ALA C;2024,0;8,0;8,75
CSSI;CLÍNICA MÉDICA ALA C;2024,0;9,0;9,129032258064516
CSSI;CLÍNICA MÉDICA ALA C;2024,0;10,0;11,206896551724139
CSSI;CLÍNICA MÉDICA ALA C;2024,0;11,0;18,105263157894736
CSSI;CLÍNICA MÉDICA ALA C;2024,0;12,0;16,095238095238095
CSSI;CLÍNICA MÉDICA ALA C;2025,0;1,0;5,217391304347826
CSSI;CLÍNICA MÉDICA ALA C;2025,0;2,0;5,352941176470588
CSSI;CLÍNICA MÉDICA ALA C;2025,0;3,0;4,172839506172839
CSSI;CLÍNICA MÉDICA ALA C;2025,0;4,0;4,5
CSSI;CLÍNICA MÉDICA ALA C;2025,0;5,0;5,781818181818182
CSSI;CLÍNICA MÉDICA ALA C;2025,0;6,0;5,174603174603175
CSSI;CLÍNICA MÉDICA ALA C;2025,0;7,0;5,245901639344262
CSSI;CLÍNICA MÉDICA ALA C;2025,0;8,0;5,65
CSSI;CLÍNICA MÉDICA ALA C;2025,0;9,0;6,2894736842105265
CSSI;CLÍNICA MÉDICA ALA C;2025,0;10,0;4,532258064516129
CSSI;CLÍNICA MÉDICA ALA C;2025,0;11,0;5,981132075471698
CSSI;CLÍNICA MÉDICA ALA C;2025,0;12,0;6,381818181818182
CSSI;CLÍNICA MÉDICA ALA C;2026,0;1,0;5,82258064516129
CSSI;CLÍNICA MÉDICA ALA C;2026,0;2,0;4,2272727272727275
CSSI;CLÍNICA MÉDICA ALA C;2026,0;3,0;4,126760563380282
CSSI;CLÍNICA MÉDICA ALA C;2026,0;4,0;4,758620689655173
CSSI;CLÍNICA MÉDICA ALA C;2026,0;5,0;4,82
CSSI;CLÍNICA MÉDICA ALA C;2026,0;6,0;4,112903225806452
CSSI;CLÍNICA MÉDICA ALA C;2026,0;7,0;4,824561403508772
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2024,0;5,0;12,4
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2024,0;6,0;19,0
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2024,0;7,0;13,25
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2024,0;8,0;20,0
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2024,0;9,0;28,8
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2024,0;10,0;17,333333333333332
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2024,0;11,0;56,666666666666664
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2024,0;12,0;36,0
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2025,0;1,0;8,277777777777779
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2025,0;2,0;7,294117647058823
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2025,0;3,0;9,947368421052632
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2025,0;4,0;4,909090909090909
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2025,0;6,0;12,181818181818182
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2025,0;7,0;10,0
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2025,0;8,0;0,25
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2025,0;9,0;11,166666666666666
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2025,0;10,0;19,555555555555557
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2025,0;11,0;17,11111111111111
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2025,0;12,0;149,0
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2026,0;1,0;16,875
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2026,0;2,0;7,529411764705882
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2026,0;3,0;10,214285714285714
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2026,0;4,0;14,1
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2026,0;5,0;34,6
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2026,0;6,0;13,818181818181818
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;2026,0;7,0;22,5
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2023,0;9,0;22,0
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2023,0;10,0;38,333333333333336
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2023,0;11,0;6,615384615384615
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2023,0;12,0;7,411764705882353
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2024,0;1,0;16,88888888888889
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2024,0;2,0;24,833333333333332
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2024,0;3,0;12,454545454545455
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2024,0;4,0;16,25
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2024,0;5,0;34,5
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2024,0;6,0;24,142857142857142
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2024,0;7,0;30,5
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2024,0;8,0;45,0
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2024,0;9,0;15,666666666666666
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2024,0;10,0;14,090909090909092
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2024,0;11,0;39,0
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2024,0;12,0;28,333333333333332
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2025,0;1,0;9,588235294117647
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2025,0;2,0;12,153846153846153
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2025,0;3,0;2,625
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2025,0;4,0;9,0
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2025,0;5,0;16,692307692307693
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2025,0;6,0;13,76923076923077
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2025,0;7,0;25,0
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2025,0;8,0;13,133333333333333
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2025,0;9,0;12,714285714285714
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2025,0;10,0;29,5
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2025,0;11,0;19,125
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2025,0;12,0;15,5
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2026,0;1,0;20,125
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2026,0;2,0;25,0
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2026,0;3,0;21,75
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2026,0;4,0;16,4
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2026,0;5,0;9,0625
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2026,0;6,0;24,714285714285715
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2026,0;7,0;15,25
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2023,0;10,0;0,6666666666666666
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2023,0;11,0;1,0
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2023,0;12,0;3,4
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024,0;1,0;0,29411764705882354
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024,0;2,0;2,75
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024,0;3,0;1,04
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024,0;4,0;4,142857142857143
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024,0;5,0;4,0
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024,0;6,0;0,4117647058823529
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024,0;11,0;0,2222222222222222
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024,0;12,0;0,16666666666666666
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025,0;1,0;0,9473684210526315
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025,0;2,0;0,8913043478260869
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025,0;3,0;1,1515151515151516
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025,0;4,0;2,75
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025,0;6,0;6,0
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025,0;7,0;8,083333333333334
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025,0;8,0;3,8205128205128207
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025,0;9,0;3,825
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025,0;10,0;12,0
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025,0;11,0;5,55
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025,0;12,0;2,6875
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2026,0;1,0;1,3018867924528301
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2026,0;2,0;0,9
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2026,0;3,0;1,069767441860465
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2026,0;4,0;1,1025641025641026
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2026,0;5,0;0,5
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2026,0;6,0;0,6666666666666666
CSSI;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2026,0;7,0;0,8245614035087719
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2023,0;9,0;22,75
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2023,0;10,0;18,375
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2023,0;11,0;41,07692307692308
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2023,0;12,0;18,76
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024,0;1,0;43,916666666666664
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024,0;2,0;17,129032258064516
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024,0;3,0;21,466666666666665
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024,0;4,0;44,61538461538461
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024,0;5,0;144,75
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024,0;6,0;60,7
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024,0;7,0;64,4
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024,0;8,0;110,16666666666667
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024,0;9,0;73,625
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024,0;10,0;99,0
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024,0;11,0;222,66666666666666
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024,0;12,0;172,75
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2025,0;1,0;39,0
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2025,0;2,0;50,916666666666664
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2025,0;3,0;47,333333333333336
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2025,0;4,0;41,75
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2025,0;5,0;36,26315789473684
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2025,0;6,0;66,0909090909091
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2025,0;7,0;57,5
